pr,reviewer,weight
40554,yhliang2018,2.8758419371003235e-06
40554,xingyu-long,0.18837403450292836
40552,akuegel,1.2885365146277525
40545,bixia1,0.0010160804971713695
40545,tfeher,0.0010326605120509987
40542,rthadur,1.0054059101315205
40528,mihaimaruseac,0.7572794708028099
40528,vnghia,0.7572587677610272
40512,tanzhenyu,1.0095233395861496
40512,samholt,0.7563911785201856
40512,kyscg,1.0085320249816823
40496,mihaimaruseac,1.0104955956014745
40496,tg-at-google,1.0101619283168004
40493,lgeiger,0.505316422825085
40493,reedwm,0.7582561395512613
40490,mihaimaruseac,0.035512393411109046
40490,tg-at-google,1.0101745821754342
40490,joker-eph,0.5026928346629433
40489,penpornk,0.7569410775132518
40489,sshiddib,1.0087722475613312
40483,bixia1,1.009611854062071
40480,mdanatg,1.0101203521515423
40480,yongtang,1.009601872135398
40479,hyeygit,0.5030765493467275
40479,brianmanderson,0.5037886876110506
40455,penpornk,1.011945907062764
40455,nammbash,1.0117440362526882
40450,mihaimaruseac,1.0112483089671693
40450,dataabc,1.0109018451018055
40405,jsimsa,0.005938476044513544
40405,zhuzilin,0.01088422183539657
40405,aaudiber,0.1103449626708317
40393,sanjoy,0.5059942421136466
40393,nluehr,0.7588957574408346
40371,joker-eph,0.5065629832767259
40371,tg-at-google,0.5069349312281058
40368,alextp,1.009565727397273
40368,edloper,0.03547161390975762
40368,mihaimaruseac,0.5010851647918708
40364,penpornk,0.035498574056253215
40364,shwetaoj,0.3153722149222459
40338,reedwm,0.00026287544038673465
40338,benbarsdell,0.0032167574090048753
40330,penpornk,0.506900253555489
40330,nammbash,0.506341814036056
40330,vpirogov,1.013513466624214
40329,rmlarsen,1.0001105584738545
40329,ekuznetsov139,0.7564638778524193
40303,sanjoy,1.0152316111502366
40299,petewarden,1.0150144966326482
40282,jdduke,1.0159032939071322
40274,rthadur,0.7560986920448571
40274,njeffrie,0.1933332274718274
40274,mansnils,0.32229450413412075
40269,njeffrie,0.3135939439507528
40269,felix-johnny,0.5017355282818385
40216,rchao,1.2607961490228863
40216,PiyushDatta,1.271917292511585
40214,ezhulenev,1.0175450792387264
40214,yongtang,1.0167852651940907
40212,penpornk,0.3178238458570234
40212,nammbash,1.0168689474946602
40201,bixia1,0.19061682012370787
40201,tfeher,0.19213835296886742
40197,sanjoy,0.3139230709379932
40197,Sidong-Wei,0.5028378957062978
40190,renjie-liu,0.5078048365576318
40190,TamasArm,0.010874640198297009
40190,MeghnaNatraj,0.18987343956919034
40190,jdduke,1.0006817965229309
40190,rthadur,1.0077477625875346
40189,yifeif,1.0191671938948497
40189,bhack,1.0191641802090152
40184,bixia1,0.5015601874826979
40184,tfeher,0.5027069859756793
40179,bixia1,0.5036453595067228
40179,tfeher,0.5048512341997834
40177,aaudiber,0.5096492675003145
40177,zhuzilin,0.7643314215952275
40173,chsigg,1.0168831058222796
40158,kyscg,1.0197348038943468
40158,bixia1,1.005272498858763
40158,gaurav1086,1.0062176380983332
40153,mihaimaruseac,0.5077715581917968
40153,vnghia,1.0158589852996556
40133,mihaimaruseac,0.19128276835542202
40133,kyscg,1.0205074609678555
40133,tg-at-google,1.0193499637883894
40132,jaingaurav,1.0135034776707037
40128,penpornk,0.508805776653898
40128,Srini511,1.0173832472181725
40120,pifon2a,1.0209605566674516
40120,bondhugula,1.020215547719325
40120,joker-eph,1.0195106183026408
40118,jsimsa,0.7653588516988681
40118,zhuzilin,1.0200853075377387
40116,bixia1,0.7542692526005126
40116,jewillco,1.0052946021412856
40116,kitstar,1.0097253803031858
40093,chsigg,1.020109361112453
40093,deven-amd,1.0200961849330152
40082,joker-eph,0.7627849279143284
40082,pashu123,0.5083281184855454
40082,gbaned,1.0163955179954953
40073,qlzh727,1.021263306557372
40073,howl-anderson,1.0212302550607824
40071,bondhugula,1.0219476331160708
40069,joker-eph,0.7664863559004726
40069,pashu123,0.7659338622702316
40069,bondhugula,1.021175539029135
40064,joker-eph,0.06383066037722825
40064,bondhugula,0.03590283269148132
40062,bixia1,0.19360398263859202
40062,DEKHTIARJonathan,1.0215101705901526
40062,tfeher,0.7713380331179603
40034,kyscg,1.0220564092004143
40034,Molkree,0.5079631535592375
40034,tanzhenyu,1.0123277774136903
40013,liufengdb,0.3185242532229298
39990,bixia1,0.005991614827043251
39990,tfeher,0.0059942551990262325
39988,renjie-liu,0.035556133535746694
39984,mihaimaruseac,0.7671433869938538
39984,jadevaibhav,0.7675111672897337
39956,bhack,1.0210569652684924
39952,mihaimaruseac,1.025461358217998
39946,advaitjain,7.538185211266658e-05
39946,patriklaurell,0.5232765021434773
39932,jing-dong,1.0182917140837309
39932,toddlipcon,0.7699813781586039
39932,gbaned,1.0299636244749002
39932,rmlarsen,1.046270935082561
39930,mihaimaruseac,1.0224476686565782
39928,mihaimaruseac,1.0223726826124915
39928,tg-at-google,1.0223107905598199
39927,terryheo,1.0260303145016594
39927,tg-at-google,1.0225514244474019
39927,mihaimaruseac,1.0224424287444132
39902,renjie-liu,0.5070660622856569
39901,advaitjain,0.19254629665141854
39901,kamilrakoczy,1.0288990690924553
39893,penpornk,0.7633274873095803
39893,sshiddib,1.0168208152648264
39860,alextp,1.0390022309373927
39860,allenlavoie,0.12013293043453616
39860,ekuznetsov139,0.5503720664871278
39860,qqfish,1.10373881679988
39859,bixia1,0.1885532833861505
39859,tfeher,0.18761123531751847
39821,yyoon,1.0282402125947108
39821,gaurav1086,1.0279161685556444
39799,rachellim,0.0017361581335783556
39799,stjohnso98,0.7613537578824716
39791,mihaimaruseac,0.7728498314164309
39791,rahul003,1.0304642360103786
39785,bixia1,0.5112193491136046
39785,tfeher,0.5104050031099341
39771,mihaimaruseac,0.06419053038782165
39767,sanjoy,0.7610761897372161
39767,kaixih,0.5063992299177853
39767,timshen91,1.011144682018842
39765,tnsrz,0.0009407796605467178
39765,keith,0.006020025834927192
39765,yyoon,1.0268132321804253
39765,teijeong,1.026804114007929
39764,reedwm,0.00174357425408514
39764,nluehr,0.010932607581477486
39760,ezhulenev,1.019114307775809
39760,gzmkl,1.016801266953029
39758,bixia1,1.0212249773954236
39758,tfeher,1.0204703585430535
39747,penpornk,0.00014047714499889884
39747,Zantares,0.005994690661020112
39734,timshen91,0.7641495599512531
39731,jaingaurav,1.029637442377773
39726,chsigg,0.5081923082103763
39726,alecyu2018,0.7622731457571224
39726,gbaned,1.0097802246568894
39711,allenlavoie,1.0296777445739576
39711,abhichou4,1.0295139338479518
39700,mihaimaruseac,1.0256711712752873
39691,njeffrie,0.32275287173341743
39691,bhanuprakashbv,0.01988375347414741
39691,rthadur,0.3140036122608558
39678,ebrevdo,1.002997979616056
39678,firejq,1.0042906837370582
39659,akuegel,1.021124178839899
39650,jsimsa,1.0326161966312184
39650,yongtang,1.0326059216985957
39630,mihaimaruseac,0.10949948088867958
39630,k-w-w,1.00030489482285
39609,jakirkham,0.8769530919374668
39609,adriangb,0.0005982473804523272
39609,mihaimaruseac,1.232766341769688
39609,bhack,0.04337782253426463
39597,karmel,1.0319670442679292
39597,cuixiaom,1.0262505213970219
39597,mihaimaruseac,1.0256664404850813
39585,mihaimaruseac,1.036093488931229
39585,rthadur,1.0360850213520862
39577,freedomtan,1.0321844378768865
39563,penpornk,0.019879116093544924
39563,nhasabni,0.035691486366939924
39562,cheshire,1.0167484044694253
39562,ekuznetsov139,1.0166749890528974
39551,deadshotsb,1.0353102144201156
39551,ematejska,1.0263963285718547
39543,suharshs,1.0006448955735068
39541,mdanatg,0.5183329319754122
39541,bhack,0.5183269523584302
39529,arvoelke,1.0373616524920224
39529,yongtang,1.0369232914476079
39527,jdduke,1.0320754800486278
39527,rthadur,1.030412530148473
39527,freedomtan,1.0285360757025153
39508,edloper,0.7661914210714744
39508,ngc92,0.7633688321453918
39481,jaingaurav,0.06487275785740972
39481,yongtang,1.0376522486195763
39471,penpornk,1.026952473658999
39471,Srini511,1.026387977516752
39461,mihaimaruseac,1.038366158613519
39461,yongtang,1.0383614446175407
39452,alextp,0.5045953665809011
39452,Bidski,0.5045316297881028
39452,kkimdev,1.139898541423856
39444,multiverse-tf,0.006082801324185035
39444,freedomtan,0.5189848795668593
39429,gbaned,1.0627761281026677
39427,cheshire,1.036113685353671
39422,rthadur,0.11276815824299877
39420,penpornk,0.19466448470005038
39420,Srini511,1.037588746995065
39404,karimnosseir,1.0383997552842805
39335,penpornk,1.0284793560306955
39335,CuiYifeng,1.0268829949333698
39327,cheshire,1.04168342437177
39327,nouiz,1.0416790118455856
39324,ebrevdo,0.02147995248762144
39324,pvarouktsis,0.3264060925688637
39324,karmel,1.0109115235315667
39319,mihaimaruseac,0.7813664104121263
39319,vnghia,1.0418131346415982
39297,chsigg,0.0646275348989918
39297,TomHeaven,0.0009419148608780674
39297,gunan,1.0249347671816604
39297,gharibian,1.0248214445458097
39286,mihaimaruseac,0.841146591640596
39286,guptapriya,1.1237664868270367
39286,sboshin,1.129070441363657
39286,gbaned,1.1512385766006226
39283,penpornk,1.0424845555381945
39282,bixia1,0.06431542618918676
39282,tfeher,0.0109988994746706
39281,yifeif,0.5210071668415542
39281,chsigg,1.0421627860728662
39281,bas-aarts,1.0419005163379387
39279,petewarden,0.7791745125922392
39279,yair-ehrenwald,0.32208417352459534
39279,rthadur,1.0271611896005342
39266,jdduke,1.0393144226335513
39266,cefaci,1.0392828604521571
39254,pifon2a,1.042871947953953
39254,dfki-ehna,1.0424268529404648
39254,joker-eph,1.042585762740585
39252,k-w-w,1.0543634527277153
39252,PiyushDatta,1.054158372292345
39243,chsigg,1.0394344467620946
39243,duncanriach,0.19482643024560378
39241,edloper,1.0297878342745599
39241,terrytangyuan,1.0423800772179572
39241,yongtang,1.0423530078949574
39233,martinwicke,0.19107857128309252
39233,DEKHTIARJonathan,0.18775076415640893
39216,mihaimaruseac,2.087449476452496e-05
39216,vnghia,0.03664642173539818
39204,bixia1,0.7724746075028122
39204,tfeher,1.0312763685592734
39183,bixia1,1.0440425747427124
39183,tfeher,1.0433086930095192
39166,chsigg,1.0435712083571311
39156,bixia1,1.0312599145027237
39156,tfeher,1.0272567230399292
39155,bixia1,0.00607260230533573
39155,tfeher,0.006068624297978351
39153,bixia1,1.0433712621691846
39153,tfeher,1.0429301566068208
39151,bixia1,0.06530959653480739
39151,tfeher,0.06529796254489194
39150,renjie-liu,1.043797721314051
39150,wwwind,1.0436488403321196
39137,aaudiber,0.7836692297335158
39137,yongtang,0.7832346750834582
39134,pavithrasv,1.02715421122194
39133,cheshire,1.0248172196424692
39131,alextp,1.045176062497227
39127,mihaimaruseac,1.045090306637786
39124,mihaimaruseac,0.1960089184119979
39124,vnghia,0.5227301457970183
39123,qlzh727,1.0451417251808808
39123,yongtang,1.0451264624068473
39095,kyscg,1.0290601178236523
39095,Rishit-dagli,1.0290348504993723
39089,qlzh727,1.0116028653451241
39089,johnamcleod,1.0220095142254952
39089,gbaned,1.0275094699759737
39077,petewarden,0.19535744428193738
39077,dzakhar,0.19508425529271264
39077,rthadur,0.5163161665907201
39073,frankchn,1.0179713223387867
39062,jaingaurav,1.0423441771885995
39062,agramesh1,1.0416774480960682
39055,petewarden,1.048352868450645
39043,teijeong,1.0435334511512617
39043,keith,1.0430618269123177
39042,alextp,0.7834212274190986
39042,pidajay,0.006069636953497676
39042,allenlavoie,0.006067757611093503
39031,liufengdb,0.00027030209273631146
39031,andrewstevens-infineon,0.011159791664082755
39029,mdanatg,1.0491256694275564
39029,yongtang,1.0491204831168663
39002,byronyi,1.049613249517133
39002,anj-s,1.049612126085464
38980,sanjoy,0.512803159492953
38980,npanpaliya,0.7690370369962249
38980,jayfurmanek,1.0193093094685053
38979,fchollet,1.1183783303262798
38979,WurmD,1.1216100511333706
38968,guptapriya,1.5454304669075014e-06
38968,anj-s,1.0049047657248362
38968,kushanam,0.7599352515388781
38964,alextp,1.049930181421597
38964,byronyi,1.0492265363719573
38964,angerson,1.0489976939966423
38964,r4nt,1.03872293032799
38960,ctessum,1.0478473239778467
38959,ebrevdo,1.0491965293697973
38958,alextp,1.031309955664414
38956,teijeong,1.036491508704578
38956,keith,1.0319109292907125
38953,cheshire,1.050752418255743
38953,deven-amd,1.0490898364835604
38953,ekuznetsov139,1.0506482501863674
38911,tpopp,0.1899171165151421
38904,teijeong,1.0472793817061867
38904,Leslie-Fang,1.0447871542178615
38904,gbaned,1.0363564636551215
38895,mihaimaruseac,0.5248610242009618
38873,petewarden,0.1892931228011207
38873,sicong-li-arm,0.0009340815163287397
38873,advaitjain,0.5052019341967979
38873,njeffrie,0.781083702724647
38869,wwwind,1.053428354139298
38854,qlzh727,0.7752933560010657
38854,zhuzilin,1.0337522438731672
38853,av8ramit,1.0516706246368612
38853,zhuzilin,1.0518716323690498
38835,penpornk,1.030231595005243
38835,Zantares,1.0265787560285642
38833,multiverse-tf,1.04976163875061
38833,freedomtan,1.0497504028997835
38806,impjdi,0.036873996434157084
38806,sfalexrog,0.020500282766663363
38774,mihaimaruseac,1.0459732336520164
38774,vnghia,1.04596746521604
38759,chsigg,1.0550300025723232
38728,jaingaurav,1.052685115418584
38728,deven-amd,0.3286419186200069
38719,mihaimaruseac,0.11461389753687969
38719,vnghia,0.3275400357962828
38716,mdanatg,0.5281675740933096
38716,yongtang,0.7921634403210364
38705,haoyuz,1.0475638180144973
38705,liutongxuan,1.047043293536112
38704,Tessil,1.0477295939196285
38704,suharshs,1.0215522284724419
38704,liufengdb,1.0211764282454219
38669,rchao,0.7907114674042932
38669,ashutosh1919,0.790468586343047
38667,sherhut,0.5265454639628872
38667,qqsun8819,1.0526256396331286
38666,terryheo,0.7756752167772114
38666,marcin-sielski,0.7753251341386297
38654,chsigg,1.056881389938355
38654,deven-amd,0.5280725403884795
38634,hajuho,0.001759278757955143
38634,advaitjain,1.055655872462646
38634,patriklaurell,0.0017433498645907013
38630,penpornk,1.0346957569562534
38630,Zantares,0.5167527267485076
38630,gbaned,1.0330035902714032
38604,jdduke,1.0549957530087157
38604,psunn,1.0544754858928882
38600,haoyuz,0.7900061687272277
38600,fesun,1.049707364990566
38585,alextp,1.060005573223799
38585,rthadur,1.0270661051181593
38577,mihaimaruseac,1.0591318738695004
38577,rthadur,1.0591217193699065
38573,alextp,1.0579362811728035
38573,ManishAradwad,1.0544881018285206
38567,jenselofsson,1.0601383245273068
38567,patriklaurell,1.0544529229696713
38553,mihaimaruseac,1.0548399699903417
38549,martinwicke,1.0433440395053721
38499,mihaimaruseac,1.0616182810054349
38497,rthadur,1.0405325632954716
38497,freedomtan,1.0402731339850768
38481,freddan80,0.7963948819001746
38481,dansitu,1.0616234424328086
38467,alextp,1.0624916991873423
38464,ezhulenev,1.0615097042576156
38464,agramesh1,1.0613946207928835
38401,mihaimaruseac,1.065715500233431
38401,yongtang,1.065715007224489
38398,joker-eph,1.0640956031458462
38387,pifon2a,0.33310506962765585
38387,dfki-ehna,0.06650116663605614
38387,joker-eph,0.33238860640812506
38373,mihaimaruseac,1.0499980956053636
38371,revan,1.066183614802383
38358,wangtz,1.0076604893614811
38354,jdduke,0.5294840151851785
38345,petewarden,1.06638057635119
38345,mansnils,0.7895459213586253
38345,rthadur,1.026497105189092
38322,jaingaurav,0.7960356705159801
38322,mahmoud-abuzaina,1.0614393705069727
38288,mihaimaruseac,1.0680472313537002
38288,yongtang,1.0680420871338976
38283,tonytonev,0.8007464495666857
38283,mdanatg,1.0677508271525595
38266,aaudiber,0.5336571335981308
38259,penpornk,0.0005194642915890171
38259,Srini511,0.7985349095879597
38258,mihaimaruseac,0.5335715845111386
38258,ganler,0.8006118284201058
38214,fchollet,1.1122704073456713
38214,rmothukuru,0.8807219649457265
38214,mihaimaruseac,1.1749622159869761
38209,alextp,1.0683212089622915
38209,yongtang,1.0683098229149357
38186,yangjunpro,0.03756842311902723
38175,petewarden,1.0334885335439261
38175,cdknorow,1.033373291689076
38146,bixia1,0.003345634191062083
38146,tfeher,0.0033373817618559355
38142,mdanatg,1.0723408727016102
38142,yongtang,1.0723303921630696
38137,penpornk,1.072345760412377
38137,nhasabni,1.0722654977820583
38136,akuegel,1.071986351810583
38128,penpornk,1.0668735928937148
38128,Zantares,1.0669368388776364
38121,wangtz,0.006178085490633129
38121,freddan80,0.19752807122809257
38121,jenselofsson,1.0352134534875788
38121,rthadur,1.0191274342963743
38118,bixia1,1.0725027431577945
38118,tfeher,1.072378267903334
38112,frankchn,1.0725904467782175
38112,Flamefire,0.8044386832318682
38111,petewarden,1.058910379933598
38111,kgugala,1.0499270355877388
38111,kamilrakoczy,1.0552632717664463
38111,rthadur,1.0434366227181189
38109,sherhut,0.20094800127632934
38109,dfki-ehna,0.2005014425772471
38109,pifon2a,0.8014686127818687
38109,silvasean,1.063523103383655
38094,rmlarsen,1.0657211020755137
38094,kaixih,1.0657088882431625
38083,karllessard,0.7577444457417423
38076,mihaimaruseac,1.039168904762048
38048,mihaimaruseac,1.0741853923621176
38048,Byambaa0325,1.0741366565713188
38020,mihaimaruseac,1.074938604477453
38020,blueyi,1.074171761299867
38016,penpornk,0.006079309000160708
38016,ShengYang1,0.11346935453878662
38010,mihaimaruseac,0.011544179165205934
38010,rohanreddych,0.8059529824138725
37965,reedwm,0.8060772416829586
37965,zhuzilin,0.8055974437030975
37955,mihaimaruseac,0.20186679843676536
37955,ngc92,0.53841481120892
37954,penpornk,1.0723315204578578
37954,nhasabni,1.0722441297933911
37947,mihaimaruseac,1.0774868507446236
37940,sherhut,0.0002788060905766072
37940,dfki-ehna,0.067047493019774
37940,rthadur,0.8008276944022934
37929,karimnosseir,1.0634605536650334
37929,freedomtan,1.070238002012087
37927,sherhut,0.5370839826611791
37927,xinan-jiang,0.8051456947151819
37905,ManishAradwad,0.8070774632068752
37905,mihaimaruseac,0.8068561255585949
37903,ezhulenev,1.0102550812873512
37903,mpjlu,1.0093671789927063
37903,rthadur,0.315121115630999
37893,impjdi,1.0722046920431714
37893,freedomtan,0.8023914850123506
37893,terryheo,1.0687385016768758
37890,multiverse-tf,1.0733578453880295
37890,freedomtan,1.0730344985893479
37873,alextp,1.0779239599657222
37873,Squadrick,1.0774698108823637
37873,spidyDev,1.0588613958576798
37856,mihaimaruseac,0.011558847044624638
37856,Angus-Luo,0.011540643915072278
37853,mihaimaruseac,0.8076718211883176
37853,ashutosh1919,0.5377900567895292
37853,jsimsa,1.0733614130331193
37837,mihaimaruseac,0.8080615992369224
37837,itamarst,1.077436049588143
37831,petewarden,0.5059076002050205
37820,alextp,1.0801201210457125
37820,djdongjin,1.0801179362438198
37813,mdanatg,0.03792392900272578
37813,zhuzilin,0.06740549547572841
37801,frankchn,0.1181464947371243
37801,lgeiger,0.8100647161059242
37798,ashutosh1919,1.0804606808515114
37798,gargn,1.0550026143158848
37798,rushabh-v,1.0549920305050886
37790,jaingaurav,1.0806631421304087
37790,djdongjin,0.33725921907407197
37790,kkimdev,1.0804068779024123
37790,alextp,0.5387759855358627
37789,penpornk,5.8097743499448586e-08
37785,penpornk,1.079834860620879
37785,khaled-besrour,1.0798332933778587
37781,mihaimaruseac,1.080746881123054
37771,ashutosh1919,1.0804556924508288
37722,alextp,1.0801239909971316
37707,lintian06,1.0838597536805814
37707,izhangzhihao,1.0838449085970232
37698,ashutosh1919,0.8103376923939635
37698,Vishal-V,0.8102494428468984
37687,sherhut,1.0844696100656743
37687,xinan-jiang,1.0837922052771634
37682,sherhut,4.133380521572084e-05
37682,wyzero,1.07947877270688
37682,yangjunpro,0.3341264717842733
37682,joker-eph,0.534478981017447
37679,sanjoy,0.5415558178949198
37674,sanjoy,1.0843079251260417
37674,trisolaran,1.0842883530369196
37668,wangtz,1.0776397328904679
37647,aaudiber,0.3392142649141582
37647,feihugis,0.8136937316833935
37644,mihaimaruseac,1.0858177714742985
37644,kiszk,1.085587210960496
37641,njeffrie,0.019842335455351974
37641,mansnils,0.5077393410312592
37636,jdduke,1.0850907543088415
37636,biodi,1.0847611523928054
37624,penpornk,0.0009726501659376401
37603,tanzhenyu,1.0778434791396139
37603,teobouvard,1.0776281497800508
37574,mihaimaruseac,1.0885797641643307
37574,ashutosh1919,1.0885717168268714
37552,vandenheuvel,1.040763006760708
37552,lgeiger,1.039001894414939
37538,mihaimaruseac,0.816926506787566
37538,k-w-w,1.0894094915163877
37538,ashutosh1919,1.0894019321278046
37535,pavithrasv,1.0885577304023233
37535,srihari-humbarwadi,1.0885361266068299
37529,ashutosh1919,0.5400825323864156
37529,howl-anderson,0.5398114138379335
37528,pavithrasv,1.0893669529233128
37528,ashutosh1919,1.089038881385954
37520,tanzhenyu,1.0896818571795541
37520,ManishAradwad,1.0895716159688718
37520,gbaned,0.7768666342885387
37499,penpornk,0.8179960961230731
37499,guizili0,0.8179585903501436
37483,sanjoy,0.5415134747670779
37483,Leslie-Fang,1.0830326715370822
37476,jpienaar,0.011708549004453672
37476,River707,0.11930035333113782
37476,joker-eph,1.0907170711414573
37476,shanshanpt,0.8169296299921536
37475,jdduke,0.20453599892609314
37475,GeorgeARM,0.5453385530404068
37455,nataliaponomareva,1.1036950371016685
37438,pavithrasv,0.021196004752007697
37438,jaketae,0.20266460112489737
37425,qlzh727,1.05478887735445
37425,ayushmankumar7,1.0620106017430062
37411,jhseu,1.0917484756044227
37411,bbbboom,1.0585290687570403
37411,frankchn,1.0255826900155198
37400,jsimsa,0.006406481118223159
37400,lithuak,0.0018642695441498417
37400,edloper,1.0825197676174434
37396,mihaimaruseac,0.5462956355336849
37396,rohanreddych,1.091995395287625
37395,tanzhenyu,0.11858455961190725
37395,ghosalsattam,1.0833212170167141
37384,mihaimaruseac,1.0928775448140307
37384,michael-k,1.0934742629428966
37381,joker-eph,0.8062493609934728
37381,qqsun8819,0.7993533425709831
37377,cheshire,1.0949960883243266
37377,duncanriach,1.0949600447401089
37356,jpienaar,1.0954199302741188
37356,lgeiger,1.0953945588236333
37329,pavithrasv,1.0953776032798053
37329,ayushmankumar7,1.09507235091252
37312,mihaimaruseac,0.8032383698388462
37312,faroit,1.0686236183334865
37312,dynamicwebpaige,0.799260750329988
37312,goldiegadde,1.0652779895986095
37304,suharshs,0.8176784236592307
37304,siyavash,0.5442775523089652
37304,rthadur,1.0842629098298044
37294,bixia1,1.092433818405776
37294,tfeher,1.0902335467620048
37281,qlzh727,0.11950334889972411
37281,Ir1d,1.0893842888276644
37279,renjie-liu,0.038525533707937126
37279,wuhy08,0.03852433993999204
37277,jsimsa,0.0018243084523776696
37277,DEKHTIARJonathan,0.33689893823101597
37277,alextp,0.8000669231641205
37260,nouiz,0.3426274386505227
37260,cheshire,1.6335765798786872e-06
37224,omalleyt12,1.0978826657249248
37224,howl-anderson,1.0975916488417612
37218,jbaiocchi,1.098002158639707
37214,lyonguyen8697,1.0975176498385695
37214,jaketae,1.0974867594934803
37212,pifon2a,7.956211541805902e-05
37212,dfki-ehna,1.0973291755224501
37212,dfki-mako,1.0973280905997589
37212,sherhut,0.0381225301886926
37201,adriangb,0.003458999114206669
37201,qlzh727,1.0970182845552772
37201,k-w-w,0.5429981520139109
37201,gunan,1.0775863734187774
37201,av8ramit,1.077516616174861
37201,fchollet,1.0648249342819966
37192,mihaimaruseac,1.0944671741901324
37192,suharshs,1.0944669756408636
37176,penpornk,0.3435914070509096
37175,penpornk,1.1004131601992195
37175,nhasabni,1.1004009230737166
37174,mihaimaruseac,1.0997095370114003
37148,tanzhenyu,1.0699866314590432
37148,lgeiger,1.0699771007878147
37146,Ir1d,1.0169130188209432
37146,jaketae,1.01801891343325
37120,pavithrasv,0.8227641962469372
37120,jaketae,0.3416650720662826
37120,mihaimaruseac,1.0877355286232264
37114,mihaimaruseac,0.1203326392529884
37114,ayushmankumar7,0.12024450798386475
37106,penpornk,1.1012462339367444
37106,nhasabni,1.101207397022202
37101,reedwm,0.011835550611083507
37101,benbarsdell,0.021500207274724903
37087,mihaimaruseac,0.5163574058463942
37087,janosh,0.5162545488192037
37087,jvishnuvardhan,1.032166658599141
37081,penpornk,0.01183951280393761
37081,nhasabni,0.06888291367070108
37074,qiuminxu,0.11858181692086325
37074,zhuzilin,0.11853605132357935
37071,penpornk,1.1029141121709838
37069,jsimsa,0.5503885656390846
37069,byronyi,1.0942979438676026
37034,k-w-w,1.0207259819110237
37034,howl-anderson,1.0203432064621905
37031,penpornk,1.103742811420882
37022,joker-eph,0.5517868381162747
37022,pifon2a,0.3449639333687136
37022,dfki-ehna,0.03876309315591718
37020,MarkDaoust,1.104027107375026
37017,qlzh727,1.1020849354930184
37016,akarmi,1.104165998346581
